"Gene","p.EMMAX","p.LM","Neg.log10.p.EMMAX","Neg.log10.p.LM","Beta.EMMAX","Beta.LM","Allele.freq","Description","Temperature"
"AT4G11521",0.761783164213369,0.000197260596083505,0.118168629692961,3.7049596588562,-0.347161208942208,-6.20756261456732,0.483904465212876,"Receptor-like protein kinase-related family protein;(source:Araport11)","16°C"
"AT4G11530",0.679926951092452,0.00147391466486984,0.167537743825516,2.83152766006514,0.557104464849521,6.95688870825125,0.176531671858775,"Encodes a cysteine-rich receptor-like protein kinase. The mRNA is cell-to-cell mobile.","16°C"
"AT4G11540",0.758891772357271,0.43703090524111,0.119820155618956,0.359487850212443,0.346420929925405,1.32086072361191,0.411214953271028,"Cysteine/Histidine-rich C1 domain family protein;(source:Araport11)","16°C"
"AT4G11550",0.998835172484205,0.0139531764354029,0.000506173021876312,1.8553269141586,-0.00213827847680076,-5.2773893255211,0.185877466251298,"Cysteine/Histidine-rich C1 domain family protein;(source:Araport11)","16°C"
"AT4G11580",0.663019910177394,0.188417518489925,0.178473429739505,0.724878720280924,-0.705591920186934,-3.16709608083495,0.14018691588785,"RNI-like superfamily protein;(source:Araport11)","16°C"
"AT4G11590",0.214985280895828,0.41211457430186,0.667591273314843,0.384982026516536,-1.37448489856651,-1.372823077442,0.479750778816199,"F-box associated ubiquitination effector family protein;(source:Araport11)","16°C"
"AT4G11630",0.423881863151058,0.88722237272893,0.372755165413202,0.0519675152919308,-1.08127099546786,0.306911434613608,0.18276220145379,"Ribosomal protein L19 family protein;(source:Araport11)","16°C"
"AT4G11640",0.895550148064591,0.488788073835013,0.0479100899735883,0.310879399187007,0.186949117143772,1.60514287299428,0.153686396677051,"Serine racemase, which is a bifunctional PLP-dependent enzyme catalyzing racemization  of serine and dehydration of serine to pyruvate in the same way as mammalian serine racemases. similar to mammalian serine racemases.","16°C"
"AT4G11670",0.670769827662286,1.11805506045232e-05,0.173426480911634,4.95153680838001,-0.449504963353578,7.31360500897937,0.488058151609553,"DNA topoisomerase 4 subunit B (DUF810);(source:Araport11)","16°C"
"AT4G11700",0.679877629187829,1.41990965379379e-07,0.167569248692223,6.84773928808672,0.55491936487047,8.79437305322897,0.444444444444444,"hypothetical protein (DUF626);(source:Araport11)","16°C"
"AT4G11730",0.770611444965831,0.00633876731627141,0.113164545221026,2.19799519003494,-0.380388387321119,6.2167632534771,0.840083073727934,"Cation transporter/ E1-E2 ATPase family protein;(source:Araport11)","16°C"
"AT4G11745",0.933701029106519,0.786701403178772,0.0297921625222275,0.104190075212521,-0.0981953791451781,-0.462611477910535,0.396677050882658,"Galactose oxidase/kelch repeat superfamily protein;(source:Araport11)","16°C"
"AT4G11750",0.991043846571331,0.374446156054844,0.0039071306784683,0.426610623383632,0.014838291861883,-1.53167978398829,0.622014537902388,"Galactose oxidase/kelch repeat superfamily protein;(source:Araport11)","16°C"
"AT4G11770",0.339838325275461,0.0354305665701104,0.468727645134203,1.45062190280921,-1.14016608858637,3.9119769116253,0.280373831775701,"Galactose oxidase/kelch repeat superfamily protein;(source:Araport11)","16°C"
"AT4G11810",0.433656557058402,0.0353669500632083,0.362854082519937,1.45140239078832,-0.900038342056671,4.20722398575252,0.22533748701973,"Encodes an SPX domain protein that transports Pi into the vacuole. Overexpression of PHT5:2 leads to massive Pi sequestration into vacuoles and altered regulation of Pi starvation-responsive genes.","16°C"
"AT4G11830",0.739214803427532,0.750840211381438,0.131229344571342,0.124452476709419,-0.407613518590067,-0.546250103029071,0.383177570093458,"Encodes one of three phospholipase D enzymes of the gamma class.","16°C"
"AT4G11840",0.491980212943816,0.978374858284587,0.308052363862968,0.0094947160786415,-0.799188144861003,-0.0453570069803972,0.512980269989616,"member of C2-PLD subfamily","16°C"
"AT4G11845",0.65932378867343,0.0334756172427478,0.180901254450107,1.47527140646986,0.634929040219224,3.786166225806,0.327102803738318,"Interleukin-1 receptor-associated kinase 4 protein;(source:Araport11)","16°C"
"AT4G11870",0.703344990754631,0.0560768492208778,0.152831601253553,1.25121639597627,-0.482144183023218,4.18679499538105,0.823468328141225,"hypothetical protein;(source:Araport11)","16°C"
"AT4G11900",0.431271484652773,1.2414689928176e-05,0.365249256130314,4.90606412300139,0.973049374535434,8.59500677501789,0.233644859813084,"S-locus lectin protein kinase family protein;(source:Araport11)","16°C"
"AT4G11911",0.866170714744322,0.000224447343534773,0.0623965038663297,3.64888553036042,-0.32535706082111,-10.7268917632259,0.0903426791277259,"STAY-GREEN-like protein;(source:Araport11)","16°C"
"AT4G12005",0.237079339970596,0.123510773983805,0.625106290508129,0.908295156755506,1.78355962820067,3.30938812389487,0.185877466251298,"hypothetical protein;(source:Araport11)","16°C"
"AT4G12020",0.00583328388870628,1.88669814793145e-08,2.23408688722532,7.72429757687476,-3.53131598187869,-9.70195245234355,0.637590861889927,"Encodes a member of the A1 subgroup of the MEKK (MAPK/ERK kinase kinase) family. MEKK is another name for Mitogen-Activated Protein Kinase Kinase Kinase (MAPKKK or MAP3K).  This subgroup has four members: At4g08500 (MEKK1, also known as ARAKIN, MAP3Kb1, MAPKKK8), At4g08480 (MEKK2, also known as MAP3Kb4, MAPKKK9),  At4g08470 (MEKK3, also known as MAP3Kb3, MAPKKK10) and At4g12020 (MEKK4, also known as MAP3Kb5, MAPKKK11, WRKY19).  Nomenclatures for mitogen-activated protein kinases are described in Trends in Plant Science 2002,7(7):301. Co-regulates with DSC1  basal levels of immunity to root-knot nematodes.","16°C"
"AT4G12100",0.677306645596239,0.0951948495855794,0.169214663162845,1.02138654801333,-0.472132410048648,-3.0224106691041,0.307372793354102,"Cullin family protein;(source:Araport11)","16°C"
"AT4G12140",0.395450420797834,3.36678787745652e-05,0.402907957990922,4.47278424522526,-1.64681475259242,-10.7709513666455,0.116303219106957,"RING/U-box superfamily protein;(source:Araport11)","16°C"
"AT4G12150",0.352082039810935,0.122296486925046,0.453356128323586,0.912586018278356,1.54528310470032,-3.51452976968404,0.160955347871236,"RING/U-box superfamily protein;(source:Araport11)","16°C"
"AT4G12170",0.942826591018946,0.0974736171824536,0.0255681773463318,1.01111291725093,-0.0911655130429491,-2.93814901333333,0.333333333333333,"Thioredoxin superfamily protein;(source:Araport11)","16°C"
"AT4G12190",0.926648706764201,0.4370159333584,0.0330848760268988,0.359502728605129,0.188447785796973,2.5724215396037,0.931464174454829,"RING/U-box superfamily protein;(source:Araport11)","16°C"
"AT4G12210",0.538543688909897,0.0788269036992697,0.268779059157366,1.10332553207889,-1.49725651120795,6.32925427202082,0.0571131879543094,"RING/U-box superfamily protein;(source:Araport11)","16°C"
"AT4G12270",0.675749565581946,0.105410123101495,0.170214224823353,0.977117679483938,2.11568954213419,15.9309312123921,0.992731048805815,"Copper amine oxidase family protein;(source:Araport11)","16°C"
"AT4G12310",0.663174235627326,0.701780812916262,0.178372354505781,0.153798509814688,-0.668072487060883,-0.876037883992013,0.158878504672897,"member of CYP706A","16°C"
"AT4G12320",0.232475785635735,0.0035260276428046,0.633622275945807,2.45271428730883,-1.41807691954001,5.43930875797624,0.277258566978193,"member of CYP706A","16°C"
"AT4G12330",0.964565591875113,0.138610113555108,0.015668234354108,0.858205080684288,0.0540595751130882,2.73774273235112,0.286604361370716,"member of CYP706A","16°C"
"AT4G12334",0.053674989574724,0.0444304177337781,1.27022803124458,1.35231960351308,2.43351266443175,3.96255573541144,0.234683281412253,"Cytochrome P450 superfamily protein;(source:Araport11)","16°C"
"AT4G12370",0.986933707707916,0.150006738599563,0.00571201789120151,0.823889231138504,0.0313524655519673,-3.86067959818449,0.109034267912773,"F-box/kelch-repeat protein;(source:Araport11)","16°C"
"AT4G12380",0.978155909272125,0.0412788543439388,0.00959191705283922,1.38427236465144,0.0760149882619616,9.81371025315863,0.968847352024922,"hypothetical protein;(source:Araport11)","16°C"
"AT4G12382",0.51508537877343,4.86040390067894e-07,0.288120777838585,6.31332763926702,0.798448713079573,9.44018294010358,0.26791277258567,"F-box family protein;(source:Araport11)","16°C"
"AT4G12400",0.514730995817067,2.18208286884551e-06,0.28841967883162,5.66112876025596,1.11094231224402,12.74136608969,0.106957424714434,"Encodes one of the 36 carboxylate clamp (CC)-tetratricopeptide repeat (TPR) proteins (Prasad 2010, Pubmed ID: 20856808) with potential to interact with Hsp90/Hsp70 as co-chaperones.","16°C"
"AT4G12432",0.0799658244823791,5.2311371151636e-09,1.09709558063155,8.28140389637889,2.42331738879007,14.4535120854967,0.128764278296989,NA,"16°C"
"AT4G12490",0.802916935981902,0.227148335267744,0.0953293813846208,0.6436904417095,0.511124438928806,4.46754587835452,0.0539979231568017,"Encodes a member of the AZI family of lipid transfer proteins. Contains a PRR domain that appears to be required for localization to the chloroplast.","16°C"
"AT4G12500",0.100960928622717,0.12388481380275,0.99584666350934,0.906981927569743,1.85534020232655,2.85046273780709,0.284527518172378,"Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein;(source:Araport11)","16°C"
"AT4G12520",0.755883666358758,0.340030780434737,0.12154503908359,0.468481767758049,0.380204877763539,1.72582336752818,0.69055036344756,"Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein;(source:Araport11)","16°C"
"AT4G12545",0.890854759830986,0.141122236024495,0.0501930952286041,0.850404550938118,-0.152433344821821,2.70885166100564,0.709241952232606,"Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein;(source:Araport11)","16°C"
"AT4G12550",0.856772995954652,0.150634790129832,0.0671342301928916,0.822074713284758,-0.199792326893324,2.53332837961181,0.658359293873313,"isolated from differential screening of a cDNA library from auxin-treated root culture. encodes a protein that is related to a large family of proteins that consist of a proline-rich or glycine-rich N-terminus and a hydrophobic, possibly membrane spanning C-terminus.","16°C"
"AT4G12617",0.401788652934479,0.00874227200987463,0.396002332489529,2.05837568485738,-1.58122318909125,-7.34094358871732,0.09865005192108,"B3 domain protein;(source:Araport11)","16°C"
"AT4G12620",0.239441415569695,0.634539950292019,0.620800728625724,0.19754102976284,1.64310533840475,-0.796679939672301,0.531671858774662,"Origin Recognition Complex subunit 1b. Involved in the initiation of DNA replication. Regulated transcriptionally during cell cycle, peaking at G1/S-phase. Target of E2F/DF family of transcription factors. Interacts with ORC2 and ORC5. Highly expressed in proliferating cells. Expression levels are independent of light regime.","16°C"
"AT4G12740",0.626098488366737,0.971097008228818,0.203357344761086,0.0127373838570835,-0.62260301754747,0.0695784300999951,0.254413291796469,"HhH-GPD base excision DNA repair family protein;(source:Araport11)","16°C"
"AT4G12810",0.0461263382333366,0.172427264701119,1.33605102074784,0.763394061173498,-2.83708740589923,-3.07214419317281,0.165109034267913,"KIB1 contains an F-box domain at the N-terminal region and three kelch repeats at the C-terminal region. It is expressed ubiquitously and accumulates in the nucleolus and to a lesser extent in the cytoplasm.","16°C"
"AT4G12820",0.958039438404297,0.793375370120446,0.0186166124988926,0.100521286073632,-0.088124041927886,0.727872054866435,0.100726895119418,"Member of a family of proteins containing an F-box domain at the N-terminal region and three kelch repeats at the C-terminal region. Involved in BR signaling. Co-suppressed KIB1,2,3,4 lines have a dwarf phenotype and resemble BR receptor mutants.","16°C"
"AT4G12825",0.867423241213218,0.428622072923113,0.0617689458079253,0.367925467680862,0.351136302504919,2.65742462757891,0.0664589823468328,"Encodes a Protease inhibitor/seed storage/LTP family protein","16°C"
"AT4G12920",0.601484567407003,0.0148694967219866,0.220775511093815,1.82770373050716,0.573663102823745,-4.31112606268927,0.334371754932503,"Eukaryotic aspartyl protease family protein;(source:Araport11)","16°C"
"AT4G12990",0.519809057723977,0.00433586992469157,0.284156157144993,2.36292375502964,0.861219174837425,5.05836996329319,0.668743509865005,"transmembrane protein;(source:Araport11)","16°C"
"AT4G13060",0.801385707791146,0.165311423979491,0.096158407202531,0.781697133120503,0.366307197914352,2.95010441716093,0.808930425752856,"F-box associated ubiquitination effector family protein;(source:Araport11)","16°C"
"AT4G13110",0.243295180157158,0.624226583241257,0.613866494652757,0.204657740462164,2.03088218544963,-1.56770208319728,0.0737279335410177,"BSD domain-containing protein;(source:Araport11)","16°C"
"AT4G13130",0.96416812214473,0.817636197592128,0.0158472314980037,0.0874398901221135,0.049607748065879,-0.387437147014955,0.547248182762201,"Cysteine/Histidine-rich C1 domain family protein;(source:Araport11)","16°C"
"AT4G13160",0.587477718926923,0.432944687294086,0.23100860008701,0.363567585257279,-0.75411681949661,-1.80340151657905,0.156801661474559,"zein-binding protein (Protein of unknown function, DUF593);(source:Araport11)","16°C"
"AT4G13266",0.432374755582677,0.102758817957986,0.364139670480039,0.988180900097366,1.20678111806143,3.89201800738313,0.143302180685358,"PGG domain containing transmembrane protein.Functions in the stigma to prevent interspecies pollen from forming pollen tubes.","16°C"
"AT4G13280",0.240323926511167,0.254312294506351,0.61920298893607,0.594632643728346,-2.61724146319409,-3.60080870718624,0.0758047767393562,"Catalyzes the conversion of farnesyl diphosphate to (Z)-gamma-bisabolene and the additional minor products E-nerolidol and alpha-bisabolol. Expressed in cortex and sub-epidermal layers of roots, leaf hydathodes and flower stigmata. Induced by wounding.","16°C"
"AT4G13290",0.582138163218793,0.00316843464814271,0.23497392874802,2.49915524616655,0.600674625962912,5.04043418887546,0.606438213914849,"putative cytochrome P450","16°C"
"AT4G13300",0.34451508378337,0.0111023750988535,0.462791758776744,1.9545841039173,0.956075915873958,4.29673376648484,0.419522326064382,"Catalyzes the conversion of farnesyl diphosphate to (Z)-gamma-bisabolene and the additional minor products E-nerolidol and alpha-bisabolol. Expressed in cortex and sub-epidermal layers of roots, leaf hydathodes and flower stigmata. Induced by wounding.","16°C"
"AT4G13310",0.631857396167428,0.022572444290937,0.199380926536885,1.64642141014737,0.560063759199265,4.152179724851,0.301142263759086,"putative cytochrome P450","16°C"
"AT4G13340",0.554310772470618,0.216310869080678,0.25624668125043,0.664921657800085,-0.691501230699314,2.07662958624889,0.452751817237799,"Leucine rich extensin protein involved in cell wall biogenesis and organization. Interacts with several members of the RALF family of ligand peptides.","16°C"
"AT4G13380",0.945498709184753,0.103731610264285,0.0243390597267379,0.984088880337694,-0.0853642944282685,-3.01725261434703,0.283489096573209,"Heavy metal transport/detoxification superfamily protein;(source:Araport11)","16°C"
"AT4G13390",0.00854543204069542,0.0313236842429384,2.06826597529003,1.50412716256949,-3.83561379829358,-4.7844758946211,0.170301142263759,"Proline-rich extensin-like family protein;(source:Araport11)","16°C"
"AT4G13395",0.72014873019498,0.206848529098161,0.142577800745894,0.68434756302964,0.882336877561882,4.66913647965254,0.0539979231568017,"ROTUNDIFOLIA like 12;(source:Araport11)","16°C"
"AT4G13490",0.564781402870845,0.0125200973966164,0.248119612174991,1.90239229263929,0.588978637523538,4.36291170945713,0.353063343717549,"RING/U-box superfamily protein;(source:Araport11)","16°C"
"AT4G13570",0.129489883138017,0.384099589456301,0.887764161072811,0.415556157028935,1.84847579331914,1.65367398712927,0.262720664589823,"Encodes HTA4, a histone H2A protein. The mRNA is cell-to-cell mobile.","16°C"
"AT4G13572",0.593246130744854,0.483336435975225,0.226765085646045,0.315750464644837,-0.915537265918145,2.04474852976775,0.0903426791277259,"hypothetical protein;(source:Araport11)","16°C"
"AT4G13575",0.287373101778827,0.516964298270999,0.541553884412368,0.286539448394026,1.22695046762616,-1.21344632471125,0.275181723779855,"hypothetical protein;(source:Araport11)","16°C"
"AT4G13610",0.848074359354084,0.654610616540422,0.0715660670341483,0.184016955539574,0.210016955601849,0.871090523198325,0.755970924195223,"DNA Methyltransferase regulated by Polycomb group complex during endosperm development.","16°C"
"AT4G13620",0.913384859269514,0.260225497017056,0.0393461917548572,0.584650153311269,0.114859970069545,-1.94779633525564,0.628245067497404,"encodes a member of the DREB subfamily A-6 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 8 members in this subfamily including RAP2.4. The mRNA is cell-to-cell mobile.","16°C"
"AT4G13630",0.975051660436369,0.000320040907993989,0.0109723737906054,3.49479450611583,-0.0338741819580781,6.01118301212826,0.531671858774662,"zein-binding protein (Protein of unknown function, DUF593);(source:Araport11)","16°C"
"AT4G13650",0.248941714592931,0.423600585077701,0.60390232356185,0.373043448716013,1.73416274064895,1.82083932196814,0.160955347871236,"Pentatricopeptide repeat (PPR) superfamily protein;(source:Araport11)","16°C"
"AT4G13670",0.441490084207071,0.444238007316014,0.355079046157789,0.352384287612206,-0.953703523062895,1.42429854135113,0.719626168224299,"plastid transcriptionally active 5;(source:Araport11)","16°C"
"AT4G13680",0.852949765358103,0.679051696740605,0.0690765459370618,0.168097161279843,-0.454669951794085,-1.53104506279637,0.0539979231568017,"hypothetical protein (DUF295);(source:Araport11)","16°C"
"AT4G13760",0.768295017207714,0.847870472363524,0.114471983428089,0.071670489057439,-0.364710237760378,0.344592174864803,0.317757009345794,"Pectin lyase-like superfamily protein;(source:Araport11)","16°C"
"AT4G13810",0.473415348110137,0.0359756137725178,0.324757666365767,1.44399178791967,0.724688042750667,3.52929863004227,0.559709241952233,"receptor like protein 47;(source:Araport11)","16°C"
"AT4G13820",0.944883497194416,0.452357356326984,0.0246217360883067,0.344518342704997,-0.0706579763981325,1.25687375224801,0.502596053997923,"Leucine-rich repeat (LRR) family protein;(source:Araport11)","16°C"
"AT4G13860",0.893675983134165,0.00662196214182138,0.0488199132440541,2.17901330646602,-0.165794987745281,4.54359215123352,0.533748701973001,"RNA-binding (RRM/RBD/RNP motifs) family protein;(source:Araport11)","16°C"
"AT4G13880",0.793862494305059,0.0139109287731525,0.100254715628505,1.85664387305688,-0.271528849125057,4.19096265088397,0.599169262720665,"receptor like protein 48;(source:Araport11)","16°C"
"AT4G13885",0.032923613611743,0.128424644180397,1.48249250379053,0.891351628879499,-3.09816963678277,3.74329933962339,0.867082035306334,"Polynucleotidyl transferase, ribonuclease H-like superfamily protein;(source:Araport11)","16°C"
"AT4G13890",0.763584224793043,0.000378009802473461,0.117143052457655,3.42249693798041,0.312452927133701,5.92739950283898,0.505711318795431,"Encodes a serine hydroxymethyltransferase maximally expressed in root; involved in S-adenosyl-L-methionine biosynthesis, recycling of S-ademosylmethionine-dependent methylation, methionine formation, TCA cycle, carbohydrate metabolism and glycolysis.","16°C"
"AT4G13920",0.50074096980027,0.907387084742757,0.300386873889154,0.042207406538892,-0.769029241229167,0.227191242171018,0.758047767393562,"receptor like protein 50;(source:Araport11)","16°C"
"AT4G13955",0.70842969079755,0.606817820321989,0.14970324550663,0.216941673841362,-0.840065834281066,1.80901282802896,0.0602284527518172,"Encodes a defensin-like (DEFL) family protein.","16°C"
"AT4G13960",0.674254667711549,0.000170281637523267,0.171176038342847,3.76883218205669,0.65063936047484,8.35435550873919,0.16926272066459,"F-box/RNI-like superfamily protein;(source:Araport11)","16°C"
"AT4G13965",0.632916251990123,0.00106547568249329,0.198653752391482,2.9724564578029,-0.707944426022883,-7.27900913896779,0.16926272066459,"F-box/FBD/LRR protein;(source:Araport11)","16°C"
"AT4G13980",0.403723725274559,2.37638239532053e-13,0.393915728040613,12.6240836736171,-1.1504622434342,14.9231379958132,0.206645898234683,"member of Heat Stress Transcription Factor (Hsf) family","16°C"
"AT4G13985",0.905204077611352,0.173918322007548,0.0432534983760355,0.75965466338185,0.166143063567549,2.92831770678079,0.184839044652129,"FBD-associated F-box protein;(source:Araport11)","16°C"
"AT4G13992",0.914391371503128,0.563503960665375,0.0388678807386049,0.24910302710843,0.195592544573592,-1.5309129307037,0.11214953271028,"Cysteine/Histidine-rich C1 domain family protein;(source:Araport11)","16°C"
"AT4G14010",0.0110883960586648,3.61816191604852e-05,1.95513127019433,4.44151200196682,3.15903733225779,8.25922952241593,0.223260643821391,"Member of a diversely expressed predicted peptide family showing sequence similarity to tobacco Rapid Alkalinization Factor (RALF), and is believed to play an essential role in the physiology of Arabidopsis.  Consists of a single exon and is characterized by a conserved C-terminal motif and N-terminal signal peptide.","16°C"
"AT4G14030",0.254161193285136,0.00208676445300842,0.594890759166378,2.68052656987653,-1.84740094958377,8.41702974037103,0.896157840083074,"Interacts with RD19c, which is involved in anther development.","16°C"
"AT4G14070",0.839914228965701,0.152528032077698,0.0757650613057319,0.816650332986783,0.216081315603794,-2.4760338957753,0.370716510903427,"Plastidic acyl activating enzyme involved in the elongation of exogenous medium-chain fatty acids to 16- and 18-carbon fatty acids.","16°C"
"AT4G14096",0.0739330459055407,0.538591434912404,1.13116140129985,0.268740557348305,-4.2197286393786,-2.25505304498196,0.0550363447559709,"F-box/RNI-like superfamily protein;(source:Araport11)","16°C"
"AT4G14103",0.106520680571684,0.883926187683518,0.972566067471713,0.0535839992631015,-2.77386758949826,0.373745984508093,0.121495327102804,"F-box/RNI-like superfamily protein;(source:Araport11)","16°C"
"AT4G14105",0.277406678432306,0.276374185144287,0.556883087706191,0.558502524875867,1.95465657873621,-3.29755214201317,0.083073727933541,"This gene encodes a small protein and has either evidence of transcription or purifying selection.","16°C"
"AT4G14165",0.561980991079533,0.00216958487975262,0.250278374126462,2.66362335448287,0.567169933946105,5.34178932037614,0.643821391484943,"F-box family protein-like protein;(source:Araport11)","16°C"
"AT4G14225",0.961795513565673,0.919522760619244,0.0169172530869317,0.0364375163562964,0.0863740454912661,-0.315322823474777,0.0778816199376947,"A20/AN1-like zinc finger family protein;(source:Araport11)","16°C"
"AT4G14250",0.177021216123539,0.00396889591043229,0.751974680004276,2.40133029089321,1.433056552292,5.32244031841596,0.714434060228453,"This locus is annotated as a protein-coding gene in TAIR10. Based on communication with Jean-Luc GALLOIS (April 2013), this gene is split into two UBX domain-containing pseudogenes: one retains the original name: AT4G14250 (Chr4:8213237..8211984), one given a new locus identifier AT4G14245 (Chr4:8210231..8208985). Note that the Map Detail Image on the locus detial page and in GBrowse will not be updated until after the next genome release.","16°C"
"AT4G14251",0.93505946920682,0.0330687420743476,0.0291607673873195,1.48058232521209,-0.0872266173068566,-3.64773634320434,0.391484942886812,NA,"16°C"
"AT4G14260",0.37772240489742,0.38558641156325,0.422827253894396,0.413878279455624,-1.25766719201483,-1.8020035101824,0.203530633437176,"hypothetical protein (DUF295);(source:Araport11)","16°C"
"AT4G14368",0.979679520000344,0.00117129532343238,0.00891597069338749,2.93133359069478,0.0311298748074443,6.60191396002636,0.213914849428868,"Regulator of chromosome condensation (RCC1) family protein;(source:Araport11)","16°C"
"AT4G14370",0.249057090921994,0.367235712807542,0.603701088926763,0.435055091302291,1.24926680452605,1.51227206378014,0.462097611630322,"Regulator of chromosome condensation (RCC1) family with FYVE zinc finger domain. PRAF/RLD family member.","16°C"
"AT4G14390",0.790924753777043,0.027305036577401,0.10186483201921,1.56375723735394,0.365088699657733,5.01681438353361,0.839044652128764,"Ankyrin repeat family protein;(source:Araport11)","16°C"
"AT4G14400",0.280100693250707,0.208375293699854,0.552685816293947,0.68115377503611,1.30353404273087,2.34148428753199,0.719626168224299,"encodes a novel protein with putative ankyrin and transmembrane regions. It is a member of one of the largest uncharacterized gene families in higher plants. The gene is involved in resistance to Pseudomonas syringae.","16°C"
"AT4G14410",0.675398950871312,0.0240837632583881,0.170439618309956,1.61827565052655,0.894161701718155,7.40550387014226,0.0695742471443406,"Basic helix loop helix transcription factor involved in stress mediated signaling during germination.","16°C"
"AT4G14450",0.0737183226277458,0.0981554246411998,1.132424555192,1.00808569375488,1.9984688036628,2.82934919564314,0.393561786085151,"A member of a small family of proline/serine rich proteins of unknown function. It interacts with defense related MAP kinase MPK6. It's expression is induced by PAMP elicitors. May play a role in response to pathogens.","16°C"
"AT4G14590",0.84634376980724,0.218962550071579,0.0724531984204785,0.659630157708061,0.230927536585289,-2.0613961069374,0.462097611630322,"embryo defective 2739;(source:Araport11)","16°C"
"AT4G14660",0.849206101260216,0.0107607166962631,0.0709868942350475,1.9681588023809,0.214318704159918,-4.28156223850047,0.448598130841121,"Non-catalytic subunit specific to DNA-directed RNA polymerase V; homologous to budding yeast RPB7","16°C"
"AT4G14670",0.304022174311604,0.0431588810500719,0.517094739318992,1.36492982349049,-1.19402536557549,-3.43351170426126,0.588785046728972,"This locus was originally annotated as encoding ClpB2 (also referred to as Hsp92.7), which belongs to the Casein lytic proteinase/heat shock protein 100 (Clp/Hsp100) family.  However, according to Lee et al. (2007, Plant Journal, 49:115-127), there is no evidence for expression of an appropriate-sized mRNA from this locus.  Re-annotation of the genome indicates that this locus potentially encodes a 68.8-kDa protein, containing only the N-terminal two thirds of the originally predicted open reading frame.  This locus contains a 626-bp deletion in WS ecotype compared with the Col ecotype, which eliminates residues 1-86 of the predicted protein.","16°C"
"AT4G14690",0.654854566919224,0.0257006336431099,0.18385513939366,1.59005616910786,-0.861163266191767,-7.03956505567754,0.0758047767393562,"Encodes an early light-induced protein. ELIPs are thought not to be directly involved in the synthesis and assembly of specific photosynthetic complexes, but rather affect the biogenesis of all chlorophyll-binding complexes. A study (PMID 17553115) has shown that the chlorophyll synthesis pathway was  downregulated as a result of constitutive ELIP2 expression, leading to decreased chlorophyll availability for the assembly  of pigment-binding proteins for photosynthesis.","16°C"
"AT4G14700",0.372094553962089,0.5285423082239,0.429346686338374,0.276920242996558,0.856489274213627,1.06091851219564,0.556593977154725,"Encodes origin of replication complex 1a subunit.The protein contains a PHD domain,binds methylated DNA and appears to function as a transcriptional activator.","16°C"
"AT4G14840",0.861718086694932,0.419665750062376,0.0646347915045021,0.377096473166097,0.424118577825645,3.04160277419496,0.0519210799584631,"spindle assembly abnormal protein;(source:Araport11)","16°C"
"AT4G14905",0.255039901527366,0.234875678397336,0.593391867967991,0.629161952505918,-1.49565749671563,2.2864969138251,0.747663551401869,"Galactose oxidase/kelch repeat superfamily protein;(source:Araport11)","16°C"
"AT4G14970",0.305925188446481,1.23633048912153e-11,0.514384763770599,10.9078654204961,1.95475541326232,20.4070387534257,0.0820353063343718,"Encodes a protein that is required for  meiotic homologous recombination and acts in parallel to both MUTS HOMOLOG 4 (AtMSH4), known for its role in promoting interfering cross-overs (COs) and MMS AND UV SENSITIVE 81 (AtMUS81), known for its role in the formation of non-interfering COs.","16°C"
"AT4G14980",0.294795442577544,0.0359495515197432,0.530479234784234,1.44430652318696,1.37703019427866,3.58841575058323,0.607476635514019,"Cysteine/Histidine-rich C1 domain family protein;(source:Araport11)","16°C"
"AT4G15040",0.291216338429359,0.507222785628326,0.535784262976235,0.294801245168956,-2.52049994966968,2.81337759605223,0.959501557632399,"Subtilisin-like serine endopeptidase family protein;(source:Araport11)","16°C"
"AT4G15053",0.270998120509834,0.431669214335986,0.567033721136807,0.364848923131437,-1.44883035265277,-1.5180455301642,0.749740394600208,"Domain of unknown function 239 (DUF239) gene; conserved Neprosin-like catalytic domain; possibly involved in seed development.","16°C"
"AT4G15056",0.0498715711042777,0.185348298138072,1.30214694998556,0.732011397293644,-2.94181348379474,-3.34053570239033,0.874350986500519,"hypothetical protein;(source:Araport11)","16°C"
"AT4G15060",0.198940648561875,0.282657721799,0.70127647055844,0.548739145746445,-1.6588136268192,-2.10682770792977,0.23883696780893,"FBD, F-box/LRR protein;(source:Araport11)","16°C"
"AT4G15070",0.28850758459821,0.0465354978698716,0.539842765156942,1.33221563533485,-1.3054015293252,-3.64706430170638,0.705088265835929,"Cysteine/Histidine-rich C1 domain family protein;(source:Araport11)","16°C"
"AT4G15075",0.666800317614043,0.244424368804142,0.176004201978415,0.611855497653771,-0.711498271642042,-2.77750768550066,0.143302180685358,"FBD-like domain family protein;(source:Araport11)","16°C"
"AT4G15150",0.191769993555791,0.149742860373859,0.717219346344838,0.824653875276909,1.66673916541379,2.72554495944644,0.265835929387331,"glycine-rich protein;(source:Araport11)","16°C"
"AT4G15180",0.636483236202925,0.879169687005372,0.196213030377083,0.0559272944167415,-0.569515710100256,0.345085471028254,0.838006230529595,"Encodes SET domain containing protein that acts redundantly with ATX4/5 to regulate histone H3-K4 methylation.","16°C"
